t,dose,q_e,q_c,q_p
4.577457745774577,0.0,0.004589519106252876,0.03258002135981282,0.048137891071205106
4.578457845784579,0.0,0.004584959993274688,0.03256755982192372,0.04812232423509591
4.579457945794579,0.0,0.004580405424281409,0.03255510306469736,0.048106760526694756
4.580458045804581,0.0,0.004575855393703161,0.03254265108740022,0.04809119994793245
4.581458145814581,0.0,0.004571309895972644,0.032530203889302445,0.048075642500736586
4.582458245824583,0.0,0.004566768925525113,0.03251776146967777,0.048060088187031516
4.5834583458345834,0.0,0.004562232476798404,0.032505323827803585,0.0480445370087384
4.584458445844584,0.0,0.004557700544232906,0.0324928909629609,0.04802898896777512
4.585458545854586,0.0,0.0045531731222715754,0.03248046287443433,0.04801344406605636
4.586458645864586,0.0,0.0045486502053599465,0.032468039561512174,0.04799790230549359
4.587458745874588,0.0,0.004544131787946101,0.03245562102348627,0.047982363687995015
4.588458845884588,0.0,0.004539617864480707,0.03244320725965218,0.04796682821546566
4.58945894589459,0.0,0.004535108429416984,0.03243079826930901,0.047951295889807274
4.59045904590459,0.0,0.004530603477210728,0.03241839405175955,0.04793576671291842
4.591459145914592,0.0,0.004526103002320291,0.032405994606310176,0.04792024068669439
4.5924592459245925,0.0,0.004521606999206599,0.032393599932270936,0.04790471781302732
4.593459345934593,0.0,0.004517115462333141,0.03238121002895546,0.04788919809380603
4.594459445944595,0.0,0.00451262838616597,0.032368824895681006,0.04787368153091617
4.595459545954595,0.0,0.004508145765173716,0.03235644453176851,0.047858168126240164
4.596459645964597,0.0,0.004503667593827556,0.03234406893654248,0.04784265788165716
4.597459745974597,0.0,0.004499193866601255,0.032331698109331085,0.04782715079904315
4.598459845984599,0.0,0.004494724577971125,0.03231933204946609,0.04781164688027084
4.5994599459945995,0.0,0.004490259722416061,0.03230697075628292,0.04779614612720974
4.6004600460046,0.0,0.004485799294417512,0.03229461422912061,0.047780648541726124
4.601460146014602,0.0,0.004481343288459493,0.03228226246732181,0.047765154125683024
4.602460246024602,0.0,0.004476891699028598,0.03226991547023283,0.04774966288094027
4.603460346034604,0.0,0.004472444520613971,0.03225757323720356,0.04773417480935444
4.604460446044604,0.0,0.004468001747707337,0.03224523576758757,0.04771868991277893
4.605460546054606,0.0,0.004463563374802973,0.032232903060742,0.04770320819306384
4.6064606460646065,0.0,0.004459129396397736,0.03222057511602768,0.047687729652056116
4.607460746074607,0.0,0.004454699806991039,0.03220825193280902,0.04767225429159941
4.608460846084609,0.0,0.004450274601084863,0.03219593351045406,0.047656782113534184
4.609460946094609,0.0,0.004445853773183762,0.03218361984833449,0.04764131311969769
4.610461046104611,0.0,0.004441437317794845,0.0321713109458256,0.04762584731192389
4.611461146114611,0.0,0.004437025229427799,0.03215900680230634,0.047610384692043595
4.612461246124613,0.0,0.004432617502594866,0.03214670741715925,0.047594925261884316
4.6134613461346134,0.0,0.0044282141318108675,0.032134412789770535,0.04757946902327041
4.614461446144614,0.0,0.0044238151115931785,0.03212212291952999,0.047564015978022955
4.615461546154616,0.0,0.004419420436461743,0.03210983780583106,0.0475485661279598
4.616461646164616,0.0,0.004415030100939079,0.0320975574480708,0.047533119474895615
4.617461746174618,0.0,0.004410644099550258,0.03208528184564991,0.047517676020641775
4.618461846184618,0.0,0.004406262426822935,0.03207301099797272,0.04750223576700649
4.61946194619462,0.0,0.00440188507728731,0.032060744904447144,0.0474867987157947
4.62046204620462,0.0,0.004397512045476171,0.03204848356448478,0.04747136486880816
4.621462146214622,0.0,0.00439314332592485,0.03203622697750082,0.04745593422784533
4.6224622462246225,0.0,0.004388778913171267,0.03202397514291409,0.047440506794701534
4.623462346234623,0.0,0.004384418801755895,0.03201172806014706,0.047425082571168786
4.624462446244625,0.0,0.0043800629862217715,0.031999485728625765,0.04740966155903591
4.625462546254625,0.0,0.00437571146111451,0.03198724814777995,0.047394243760088516
4.626462646264627,0.0,0.004371364220982281,0.03197501531704293,0.047378829176108944
4.627462746274627,0.0,0.004367021260375831,0.03196278723585168,0.04736341780887636
4.628462846284629,0.0,0.004362682573848459,0.03195056390364676,0.047348009660166654
4.6294629462946295,0.0,0.0043583481559560456,0.03193834531987242,0.04733260473175254
4.63046304630463,0.0,0.004354018001257029,0.03192613148397648,0.047317203025403445
4.631463146314632,0.0,0.004349692104312409,0.031913922395410396,0.04730180454288561
4.632463246324632,0.0,0.004345370459685765,0.03190171805362928,0.04728640928596204
4.633463346334634,0.0,0.004341053061943227,0.031889518458091834,0.0472710172563925
4.634463446344634,0.0,0.004336739905653507,0.03187732360826044,0.04725562845593357
4.635463546354636,0.0,0.004332430985387869,0.031865133503601026,0.04724024288633853
4.6364636463646365,0.0,0.004328126295720156,0.031852948143583235,0.04722486054935751
4.637463746374637,0.0,0.004323825831226769,0.03184076752768027,0.04720948144673736
4.638463846384639,0.0,0.004319529586486669,0.03182859165536899,0.047194105580221704
4.639463946394639,0.0,0.0043152375560814036,0.03181642052612989,0.04717873295155099
4.640464046404641,0.0,0.004310949734595062,0.03180425413944705,0.04716336356246237
4.641464146414641,0.0,0.0043066661166143265,0.03179209249480823,0.04714799741468983
4.642464246424643,0.0,0.004302386696728417,0.03177993559170478,0.04713263450996408
4.6434643464346435,0.0,0.004298111469529144,0.0317677834296317,0.047117274850012644
4.644464446444644,0.0,0.004293840429610869,0.031755636008087604,0.04710191843655979
